Time EST,Hourly alternating current system output(Wac),Hourly plane of array irradiance(W/m2),Hourly beam normal irradiance(W/m2),Hourly direct current array output(Wdc),Hourly diffuse irradiance(W/m2),Hourly ambient temperature(C),Hourly module temperature(C),Hourly windspeed(m/s),Hourly albedo values
2024-10-24 12:08:26.541229-04:00,20.251,458.831,198.0,21.147,322.0,30.0,39.097,3.1,0.15
2024-10-24 13:08:26.541229-04:00,19.692,435.621,430.0,20.567,207.0,29.0,37.829,3.0,0.15
2024-10-24 14:08:26.541229-04:00,10.073,229.535,304.0,10.571,123.0,28.0,32.863,2.7,0.15
2024-10-24 15:08:26.541229-04:00,3.315,85.823,130.0,3.548,65.0,27.0,29.068,1.9,0.15
2024-10-24 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.6,0.15
2024-10-24 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.7,0.15
2024-10-24 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.6,0.15
2024-10-24 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.5,0.15
2024-10-24 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.4,0.15
2024-10-24 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,1.3,0.15
2024-10-24 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,1.2,0.15
2024-10-24 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1.1,0.15
2024-10-25 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.9,0.15
2024-10-25 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.9,0.15
2024-10-25 02:08:26.541229-04:00,0.527,26.089,55.0,0.651,23.0,22.0,22.617,1.1,0.15
2024-10-25 03:08:26.541229-04:00,7.411,175.527,292.0,7.805,100.0,24.0,28.889,1.3,0.15
2024-10-25 04:08:26.541229-04:00,15.751,350.906,399.0,16.472,173.0,27.0,36.498,1.5,0.15
2024-10-25 05:08:26.541229-04:00,23.585,532.084,517.0,24.613,213.0,29.0,42.792,1.7,0.15
2024-10-25 06:08:26.541229-04:00,29.956,689.892,598.0,31.233,235.0,30.0,46.763,2.0,0.15
2024-10-25 07:08:26.541229-04:00,34.809,813.257,665.0,36.276,237.0,31.0,49.259,2.4,0.15
2024-10-25 08:08:26.541229-04:00,32.801,773.851,416.0,34.189,388.0,32.0,49.004,2.5,0.15
2024-10-25 09:08:26.541229-04:00,38.186,903.214,723.0,39.786,224.0,32.0,51.535,2.6,0.15
2024-10-25 10:08:26.541229-04:00,36.477,861.249,718.0,38.01,214.0,33.0,51.637,2.6,0.15
2024-10-25 11:08:26.541229-04:00,33.055,766.955,702.0,34.454,194.0,32.0,48.617,2.6,0.15
2024-10-25 12:08:26.541229-04:00,27.478,625.931,657.0,28.658,173.0,32.0,45.588,2.6,0.15
2024-10-25 13:08:26.541229-04:00,20.458,455.038,589.0,21.363,143.0,31.0,40.905,2.6,0.15
2024-10-25 14:08:26.541229-04:00,11.587,267.561,461.0,12.144,107.0,30.0,35.977,2.4,0.15
2024-10-25 15:08:26.541229-04:00,3.406,93.288,230.0,3.642,57.0,28.0,30.122,2.1,0.15
2024-10-25 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,26.0,26.0,2.3,0.15
2024-10-25 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,2.6,0.15
2024-10-25 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.4,0.15
2024-10-25 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.2,0.15
2024-10-25 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.1,0.15
2024-10-25 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.0,0.15
2024-10-25 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.9,0.15
2024-10-25 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.7,0.15
2024-10-26 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,1.5,0.15
2024-10-26 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,1.6,0.15
2024-10-26 02:08:26.541229-04:00,0.497,25.164,59.0,0.62,22.0,22.0,22.483,2.0,0.15
2024-10-26 03:08:26.541229-04:00,6.189,146.129,215.0,6.534,91.0,24.0,27.363,2.2,0.15
2024-10-26 04:08:26.541229-04:00,8.147,183.536,35.0,8.569,168.0,27.0,31.37,2.1,0.15
2024-10-26 05:08:26.541229-04:00,23.926,537.099,564.0,24.967,190.0,29.0,42.083,2.0,0.15
2024-10-26 06:08:26.541229-04:00,30.31,696.558,637.0,31.601,213.0,30.0,46.596,2.1,0.15
2024-10-26 07:08:26.541229-04:00,35.19,821.772,706.0,36.673,211.0,31.0,49.457,2.4,0.15
2024-10-26 08:08:26.541229-04:00,37.776,890.394,726.0,39.359,218.0,32.0,50.92,2.7,0.15
2024-10-26 09:08:26.541229-04:00,38.262,902.353,721.0,39.865,226.0,32.0,50.836,2.8,0.15
2024-10-26 10:08:26.541229-04:00,36.234,853.222,688.0,37.757,234.0,33.0,50.816,2.8,0.15
2024-10-26 11:08:26.541229-04:00,32.266,749.431,618.0,33.634,246.0,32.0,48.226,2.6,0.15
2024-10-26 12:08:26.541229-04:00,26.536,604.64,539.0,27.679,234.0,31.0,44.603,2.4,0.15
2024-10-26 13:08:26.541229-04:00,0.794,22.0,0.0,0.928,22.0,30.0,30.513,2.2,0.15
2024-10-26 14:08:26.541229-04:00,1.333,34.0,0.0,1.488,34.0,29.0,29.9,1.6,0.15
2024-10-26 15:08:26.541229-04:00,0.01,3.0,0.0,0.114,3.0,27.0,27.089,1.1,0.15
2024-10-26 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.1,0.15
2024-10-26 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.2,0.15
2024-10-26 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.0,0.15
2024-10-26 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.8,0.15
2024-10-26 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.8,0.15
2024-10-26 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.8,0.15
2024-10-26 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.8,0.15
2024-10-26 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.8,0.15
2024-10-27 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.8,0.15
2024-10-27 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.9,0.15
2024-10-27 02:08:26.541229-04:00,0.435,22.564,52.0,0.555,20.0,22.0,22.545,1.0,0.15
2024-10-27 03:08:26.541229-04:00,7.179,170.924,283.0,7.563,99.0,24.0,29.394,0.8,0.15
2024-10-27 04:08:26.541229-04:00,15.628,352.194,444.0,16.343,156.0,27.0,39.303,0.5,0.15
2024-10-27 05:08:26.541229-04:00,23.238,534.183,556.0,24.252,193.0,29.0,47.684,0.5,0.15
2024-10-27 06:08:26.541229-04:00,29.418,692.48,629.0,30.674,216.0,30.0,52.231,0.8,0.15
2024-10-27 07:08:26.541229-04:00,33.601,806.644,648.0,35.021,247.0,31.0,55.541,1.0,0.15
2024-10-27 08:08:26.541229-04:00,31.423,761.355,394.0,32.758,397.0,32.0,55.092,1.0,0.15
2024-10-27 09:08:26.541229-04:00,36.369,896.412,704.0,37.897,237.0,33.0,60.965,0.9,0.15
2024-10-27 10:08:26.541229-04:00,34.158,837.996,621.0,35.6,280.0,33.0,59.837,0.8,0.15
2024-10-27 11:08:26.541229-04:00,30.718,740.783,584.0,32.025,266.0,33.0,56.749,0.8,0.15
2024-10-27 12:08:26.541229-04:00,25.619,599.568,517.0,26.726,245.0,32.0,50.752,0.9,0.15
2024-10-27 13:08:26.541229-04:00,18.652,422.933,386.0,19.486,220.0,31.0,43.294,1.2,0.15
2024-10-27 14:08:26.541229-04:00,10.385,239.526,243.0,10.895,156.0,30.0,36.919,1.2,0.15
2024-10-27 15:08:26.541229-04:00,2.695,70.369,81.0,2.904,58.0,29.0,31.041,1.1,0.15
2024-10-27 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,27.0,27.0,1.2,0.15
2024-10-27 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,26.0,26.0,1.5,0.15
2024-10-27 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.4,0.15
2024-10-27 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.1,0.15
2024-10-27 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.7,0.15
2024-10-27 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.5,0.15
2024-10-27 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.4,0.15
2024-10-27 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.4,0.15
2024-10-28 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.4,0.15
2024-10-28 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.7,0.15
2024-10-28 02:08:26.541229-04:00,0.258,14.0,0.0,0.371,14.0,23.0,23.34,1.2,0.15
2024-10-28 03:08:26.541229-04:00,4.715,108.868,63.0,5.003,93.0,23.0,25.742,1.8,0.15
2024-10-28 04:08:26.541229-04:00,12.682,279.563,240.0,13.283,174.0,25.0,31.408,2.3,0.15
2024-10-28 05:08:26.541229-04:00,16.542,369.446,156.0,17.294,274.0,27.0,35.141,2.5,0.15
2024-10-28 06:08:26.541229-04:00,18.091,411.763,87.0,18.903,346.0,28.0,37.209,2.4,0.15
2024-10-28 07:08:26.541229-04:00,26.379,607.291,201.0,27.516,434.0,28.0,41.577,2.4,0.15
2024-10-28 08:08:26.541229-04:00,29.828,695.448,268.0,31.1,448.0,29.0,44.841,2.3,0.15
2024-10-28 09:08:26.541229-04:00,10.713,249.287,11.0,11.236,239.0,29.0,34.659,2.3,0.15
2024-10-28 10:08:26.541229-04:00,8.883,208.176,8.0,9.335,201.0,30.0,34.82,2.2,0.15
2024-10-28 11:08:26.541229-04:00,4.892,117.0,0.0,5.187,117.0,30.0,32.94,1.8,0.15
2024-10-28 12:08:26.541229-04:00,5.523,130.0,0.0,5.842,130.0,29.0,32.749,1.2,0.15
2024-10-28 13:08:26.541229-04:00,0.631,18.0,0.0,0.759,18.0,28.0,28.547,1.0,0.15
2024-10-28 14:08:26.541229-04:00,6.377,145.725,49.0,6.73,129.0,27.0,31.552,0.9,0.15
2024-10-28 15:08:26.541229-04:00,1.355,35.0,0.0,1.512,35.0,26.0,27.116,0.8,0.15
2024-10-28 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.1,0.15
2024-10-28 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.5,0.15
2024-10-28 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.7,0.15
2024-10-28 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.6,0.15
2024-10-28 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.2,0.15
2024-10-28 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,0.15
2024-10-28 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.9,0.15
2024-10-28 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.7,0.15
2024-10-29 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.6,0.15
2024-10-29 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.7,0.15
2024-10-29 02:08:26.541229-04:00,0.0,2.0,0.0,0.048,2.0,23.0,23.054,0.8,0.15
2024-10-29 03:08:26.541229-04:00,1.686,41.0,0.0,1.856,41.0,23.0,24.218,1.1,0.15
2024-10-29 04:08:26.541229-04:00,4.924,112.0,0.0,5.221,112.0,24.0,27.026,1.5,0.15
2024-10-29 05:08:26.541229-04:00,10.136,226.98,18.0,10.636,216.0,24.0,29.496,2.0,0.15
2024-10-29 06:08:26.541229-04:00,28.053,633.935,338.0,29.255,379.0,25.0,39.767,2.2,0.15
2024-10-29 07:08:26.541229-04:00,29.23,668.626,304.0,30.479,407.0,26.0,41.25,2.3,0.15
2024-10-29 08:08:26.541229-04:00,28.491,655.271,214.0,29.711,458.0,26.0,40.918,2.3,0.15
2024-10-29 09:08:26.541229-04:00,17.817,407.878,32.0,18.619,378.0,26.0,35.262,2.3,0.15
2024-10-29 10:08:26.541229-04:00,9.614,222.059,9.0,10.094,214.0,27.0,32.141,2.2,0.15
2024-10-29 11:08:26.541229-04:00,26.642,612.049,299.0,27.789,370.0,28.0,42.82,2.0,0.15
2024-10-29 12:08:26.541229-04:00,13.824,315.051,47.0,14.468,283.0,28.0,36.115,1.7,0.15
2024-10-29 13:08:26.541229-04:00,14.988,333.7,220.0,15.678,219.0,27.0,36.033,1.5,0.15
2024-10-29 14:08:26.541229-04:00,10.843,247.927,351.0,11.371,129.0,26.0,33.323,1.1,0.15
2024-10-29 15:08:26.541229-04:00,2.995,80.126,157.0,3.216,57.0,25.0,27.541,0.7,0.15
2024-10-29 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.7,0.15
2024-10-29 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.7,0.15
2024-10-29 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.8,0.15
2024-10-29 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.7,0.15
2024-10-29 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.6,0.15
2024-10-29 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.7,0.15
2024-10-29 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.8,0.15
2024-10-29 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,1.0,0.15
2024-10-30 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,1.2,0.15
2024-10-30 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,1.6,0.15
2024-10-30 02:08:26.541229-04:00,0.291,16.188,27.0,0.406,15.0,22.0,22.312,2.1,0.15
2024-10-30 03:08:26.541229-04:00,6.758,159.593,237.0,7.126,101.0,24.0,27.466,2.5,0.15
2024-10-30 04:08:26.541229-04:00,14.822,327.2,308.0,15.506,193.0,26.0,33.094,2.6,0.15
2024-10-30 05:08:26.541229-04:00,23.018,512.14,459.0,24.023,233.0,28.0,38.918,2.7,0.15
2024-10-30 06:08:26.541229-04:00,29.617,675.713,571.0,30.881,246.0,30.0,44.38,2.7,0.15
2024-10-30 07:08:26.541229-04:00,34.384,799.492,635.0,35.835,254.0,31.0,47.993,2.7,0.15
2024-10-30 08:08:26.541229-04:00,37.328,879.448,697.0,38.894,238.0,32.0,50.685,2.7,0.15
2024-10-30 09:08:26.541229-04:00,38.236,906.373,746.0,39.838,211.0,33.0,52.261,2.7,0.15
2024-10-30 10:08:26.541229-04:00,37.202,876.579,785.0,38.763,175.0,33.0,51.644,2.7,0.15
2024-10-30 11:08:26.541229-04:00,33.843,785.848,786.0,35.273,151.0,33.0,49.446,2.8,0.15
2024-10-30 12:08:26.541229-04:00,28.493,646.435,764.0,29.713,127.0,32.0,45.557,2.8,0.15
2024-10-30 13:08:26.541229-04:00,21.14,468.257,696.0,22.072,107.0,31.0,41.022,2.7,0.15
2024-10-30 14:08:26.541229-04:00,11.753,275.012,580.0,12.317,80.0,30.0,36.619,2.0,0.15
2024-10-30 15:08:26.541229-04:00,3.079,91.967,339.0,3.303,43.0,27.0,29.473,1.2,0.15
2024-10-30 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.1,0.15
2024-10-30 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.1,0.15
2024-10-30 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.1,0.15
2024-10-30 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,0.15
2024-10-30 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.8,0.15
2024-10-30 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.4,0.15
2024-10-30 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.2,0.15
2024-10-30 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.5,0.15
2024-10-31 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.8,0.15
2024-10-31 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,1.0,0.15
2024-10-31 02:08:26.541229-04:00,0.344,19.707,67.0,0.461,17.0,23.0,23.404,1.6,0.15
2024-10-31 03:08:26.541229-04:00,6.93,168.462,349.0,7.305,83.0,25.0,29.0,2.0,0.15
2024-10-31 04:08:26.541229-04:00,12.069,270.13,224.0,12.645,173.0,28.0,34.566,2.0,0.15
2024-10-31 05:08:26.541229-04:00,16.162,368.003,160.0,16.898,271.0,31.0,39.931,2.0,0.15
2024-10-31 06:08:26.541229-04:00,20.185,467.13,152.0,21.079,353.0,32.0,42.865,2.2,0.15
2024-10-31 07:08:26.541229-04:00,23.225,544.903,155.0,24.238,412.0,33.0,45.41,2.3,0.15
2024-10-31 08:08:26.541229-04:00,28.543,675.17,244.0,29.765,451.0,33.0,48.089,2.4,0.15
2024-10-31 09:08:26.541229-04:00,13.381,316.888,16.0,14.009,302.0,34.0,41.194,2.3,0.15
2024-10-31 10:08:26.541229-04:00,29.632,705.255,331.0,30.896,410.0,34.0,50.721,2.1,0.15
2024-10-31 11:08:26.541229-04:00,10.943,258.67,12.0,11.476,249.0,34.0,40.369,1.9,0.15
2024-10-31 12:08:26.541229-04:00,19.087,442.163,195.0,19.938,310.0,33.0,44.413,1.7,0.15
2024-10-31 13:08:26.541229-04:00,13.569,308.831,170.0,14.204,221.0,32.0,40.172,1.6,0.15
2024-10-31 14:08:26.541229-04:00,10.53,246.412,361.0,11.046,126.0,31.0,38.098,1.2,0.15
2024-10-31 15:08:26.541229-04:00,2.76,76.349,165.0,2.971,53.0,28.0,30.345,0.8,0.15
2024-10-31 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.9,0.15
2024-10-31 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,26.0,26.0,1.0,0.15
2024-10-31 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.1,0.15
2024-10-31 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.2,0.15
2024-10-31 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.3,0.15
2024-10-31 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.3,0.15
2024-10-31 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.2,0.15
2024-10-31 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.1,0.15
2024-11-01 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,1.0,0.15
2024-11-01 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.9,0.15
2024-11-01 02:08:26.541229-04:00,0.284,16.716,50.0,0.399,15.0,22.0,22.421,0.8,0.15
2024-11-01 03:08:26.541229-04:00,6.714,162.724,304.0,7.08,89.0,24.0,29.56,0.5,0.15
2024-11-01 04:08:26.541229-04:00,15.461,350.906,505.0,16.17,133.0,28.0,40.621,0.4,0.15
2024-11-01 05:08:26.541229-04:00,23.388,537.501,618.0,24.408,164.0,31.0,48.305,0.8,0.15
2024-11-01 06:08:26.541229-04:00,29.783,699.644,687.0,31.053,185.0,32.0,52.304,1.2,0.15
2024-11-01 07:08:26.541229-04:00,34.041,813.782,695.0,35.478,219.0,33.0,54.982,1.5,0.15
2024-11-01 08:08:26.541229-04:00,36.512,884.572,717.0,38.046,227.0,34.0,57.35,1.6,0.15
2024-11-01 09:08:26.541229-04:00,36.975,897.639,722.0,38.527,227.0,35.0,57.693,1.8,0.15
2024-11-01 10:08:26.541229-04:00,34.944,841.206,654.0,36.416,259.0,35.0,55.827,1.9,0.15
2024-11-01 11:08:26.541229-04:00,31.416,743.175,621.0,32.75,244.0,35.0,52.689,2.1,0.15
2024-11-01 12:08:26.541229-04:00,25.989,599.959,558.0,27.11,223.0,34.0,48.028,2.2,0.15
2024-11-01 13:08:26.541229-04:00,10.995,252.049,74.0,11.529,214.0,33.0,38.771,2.3,0.15
2024-11-01 14:08:26.541229-04:00,10.253,239.507,325.0,10.759,132.0,32.0,37.669,2.1,0.15
2024-11-01 15:08:26.541229-04:00,2.605,71.419,133.0,2.81,53.0,29.0,30.669,2.0,0.15
2024-11-01 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,27.0,27.0,2.5,0.15
2024-11-01 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,26.0,26.0,2.8,0.15
2024-11-01 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,2.8,0.15
2024-11-01 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,2.6,0.15
2024-11-01 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.3,0.15
2024-11-01 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.1,0.15
2024-11-01 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.0,0.15
2024-11-01 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.9,0.15
2024-11-02 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.9,0.15
2024-11-02 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.0,0.15
2024-11-02 02:08:26.541229-04:00,0.225,13.926,35.0,0.337,13.0,22.0,22.254,2.3,0.15
2024-11-02 03:08:26.541229-04:00,6.558,156.272,251.0,6.918,96.0,24.0,27.386,2.5,0.15
2024-11-02 04:08:26.541229-04:00,15.39,341.202,436.0,16.096,154.0,27.0,34.533,2.5,0.15
2024-11-02 05:08:26.541229-04:00,23.325,524.552,552.0,24.343,192.0,30.0,42.526,2.1,0.15
2024-11-02 06:08:26.541229-04:00,29.539,685.591,627.0,30.8,217.0,32.0,49.011,1.9,0.15
2024-11-02 07:08:26.541229-04:00,33.277,787.561,572.0,34.684,299.0,33.0,51.721,2.1,0.15
2024-11-02 08:08:26.541229-04:00,35.783,857.361,599.0,37.289,309.0,34.0,53.97,2.2,0.15
2024-11-02 09:08:26.541229-04:00,36.163,871.925,605.0,37.684,311.0,35.0,55.307,2.2,0.15
2024-11-02 10:08:26.541229-04:00,33.992,815.176,527.0,35.428,347.0,35.0,53.982,2.2,0.15
2024-11-02 11:08:26.541229-04:00,26.177,617.977,323.0,27.306,359.0,35.0,49.672,2.1,0.15
2024-11-02 12:08:26.541229-04:00,4.808,116.0,0.0,5.099,116.0,34.0,36.804,2.0,0.15
2024-11-02 13:08:26.541229-04:00,12.566,287.045,133.0,13.162,219.0,33.0,39.978,2.0,0.15
2024-11-02 14:08:26.541229-04:00,6.944,162.106,104.0,7.319,128.0,32.0,36.183,1.7,0.15
2024-11-02 15:08:26.541229-04:00,1.021,28.0,0.0,1.164,28.0,30.0,30.75,1.5,0.15
2024-11-02 16:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,28.0,28.0,1.7,0.15
2024-11-02 17:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,27.0,27.0,1.8,0.15
2024-11-02 18:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,27.0,27.0,1.6,0.15
2024-11-02 19:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,26.0,26.0,1.3,0.15
2024-11-02 20:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1.0,0.15
2024-11-02 21:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.9,0.15
2024-11-02 22:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.9,0.15
2024-11-02 23:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.0,0.15
2024-11-03 00:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.1,0.15
2024-11-03 01:08:26.541229-04:00,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.3,0.15
2024-11-03 01:08:26.541229-05:00,0.098,8.424,12.0,0.205,8.0,24.0,24.178,1.7,0.15
2024-11-03 02:08:26.541229-05:00,5.835,137.804,138.0,6.167,105.0,26.0,29.379,1.9,0.15
2024-11-03 03:08:26.541229-05:00,14.22,320.053,274.0,14.88,203.0,29.0,37.281,1.7,0.15
2024-11-03 04:08:26.541229-05:00,21.72,497.786,371.0,22.674,275.0,32.0,45.171,1.6,0.15
2024-11-03 05:08:26.541229-05:00,27.795,655.265,447.0,28.987,322.0,33.0,51.1,1.4,0.15
2024-11-03 06:08:26.541229-05:00,31.956,768.932,468.0,33.312,370.0,34.0,54.727,1.5,0.15
2024-11-03 07:08:26.541229-05:00,34.466,839.967,499.0,35.92,384.0,35.0,57.128,1.6,0.15
2024-11-03 08:08:26.541229-05:00,34.987,856.049,522.0,36.461,373.0,36.0,58.067,1.7,0.15
2024-11-03 09:08:26.541229-05:00,33.135,805.983,467.0,34.536,392.0,36.0,56.778,1.7,0.15
2024-11-03 10:08:26.541229-05:00,29.825,715.053,459.0,31.097,348.0,36.0,54.458,1.7,0.15
2024-11-03 11:08:26.541229-05:00,24.646,577.468,424.0,25.715,293.0,35.0,50.266,1.6,0.15
2024-11-03 12:08:26.541229-05:00,17.943,411.359,374.0,18.749,221.0,34.0,45.675,1.3,0.15
2024-11-03 13:08:26.541229-05:00,8.588,203.779,267.0,9.028,117.0,33.0,39.329,0.9,0.15
2024-11-03 14:08:26.541229-05:00,2.258,62.294,93.0,2.449,50.0,31.0,32.986,0.7,0.15
2024-11-03 15:08:26.541229-05:00,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.8,0.14
2024-11-03 16:08:26.541229-05:00,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.8,0.14
2024-11-03 17:08:26.541229-05:00,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.7,0.14
